object,airmass,astig1,astig2,az,band,date_obs,dimm2see,propid,expnum,exptime,magzero,magzpt,mjd_obs,nite,observer,telra,teldec,time_obs,radeg,decdeg,dtnsanam
NTH1,1.0,-0.01,0.04,83.0805,VR,2023-05-24T08:47:28.860347,-1.0,2023A-423737,1206205,120.0,31.081,25.883,60088.36630625,20230523,Edward Lin,20:23:07.699,-29:49:32.300,08:47:28.860347,305.7820791666666,-29.82563888888889,c4d_230524_084728_opi_VR_v1.fits.fz
NTH1,1.0,-0.09,-0.0,81.2686,VR,2023-05-24T08:49:57.814466,-1.0,2023A-423737,1206206,120.0,31.093,25.895,60088.36803026,20230523,Edward Lin,20:23:07.710,-29:49:32.300,08:49:57.814466,305.78212499999995,-29.82563888888889,c4d_230524_084957_opi_VR_v1.fits.fz
NTH1,1.0,0.06,-0.0,78.5516,VR,2023-05-24T08:52:26.601048,-1.0,2023A-423737,1206207,120.0,31.152,25.954,60088.36975233,20230523,Edward Lin,20:23:07.710,-29:49:32.300,08:52:26.601048,305.78212499999995,-29.82563888888889,c4d_230524_085226_opi_VR_v1.fits.fz
NTH1,1.0,0.04,-0.04,73.9876,VR,2023-05-24T08:54:55.116830,-1.0,2023A-423737,1206208,120.0,31.205,26.007,60088.37147126,20230523,Edward Lin,20:23:07.699,-29:49:32.300,08:54:55.116830,305.7820791666666,-29.82563888888889,c4d_230524_085455_opi_VR_v1.fits.fz
NTH1,1.0,0.06,0.01,64.6385,VR,2023-05-24T08:57:24.391463,-1.0,2023A-423737,1206209,120.0,31.194,25.996,60088.37319898,20230523,Edward Lin,20:23:07.710,-29:49:32.300,08:57:24.391463,305.78212499999995,-29.82563888888889,c4d_230524_085724_opi_VR_v1.fits.fz
NTH1,1.0,-0.04,-0.03,38.2972,VR,2023-05-24T08:59:52.721040,-1.0,2023A-423737,1206210,120.0,31.153,25.955,60088.37491575,20230523,Edward Lin,20:23:07.710,-29:49:32.300,08:59:52.721040,305.78212499999995,-29.82563888888889,c4d_230524_085952_opi_VR_v1.fits.fz
NTH1,1.0,-0.08,0.03,332.417,VR,2023-05-24T09:02:21.595062,-1.0,2023A-423737,1206211,120.0,31.083,25.885,60088.37663883,20230523,Edward Lin,20:23:07.721,-29:49:32.300,09:02:21.595062,305.7821708333333,-29.82563888888889,c4d_230524_090221_opi_VR_v1.fits.fz
NTH1,1.0,0.0,0.06,287.2566,VR,2023-05-24T09:07:19.848710,-1.0,2023A-423737,1206213,120.0,31.072,25.874,60088.38009084,20230523,Edward Lin,20:23:07.710,-29:49:32.300,09:07:19.848710,305.78212499999995,-29.82563888888889,c4d_230524_090719_opi_VR_v1.fits.fz
NTH1,1.0,-0.02,-0.04,282.1219,VR,2023-05-24T09:09:49.360094,-1.0,2023A-423737,1206214,120.0,31.026,25.828,60088.3818213,20230523,Edward Lin,20:23:07.710,-29:49:32.300,09:09:49.360094,305.78212499999995,-29.82563888888889,c4d_230524_090949_opi_VR_v1.fits.fz
NTH1,1.0,0.02,-0.0,277.2614,VR,2023-05-24T09:14:24.701916,-1.0,2023A-423737,1206215,120.0,31.14,25.942,60088.38500812,20230523,Edward Lin,20:23:07.732,-29:49:32.300,09:14:24.701916,305.7822166666666,-29.82563888888889,c4d_230524_091424_opi_VR_v1.fits.fz
NTH1,1.0,0.02,-0.0,275.9957,VR,2023-05-24T09:16:54.176046,-1.0,2023A-423737,1206216,120.0,31.052,25.854,60088.38673815,20230523,Edward Lin,20:23:07.732,-29:49:32.300,09:16:54.176046,305.7822166666666,-29.82563888888889,c4d_230524_091654_opi_VR_v1.fits.fz
NTH1,1.0,0.03,0.02,274.8844,VR,2023-05-24T09:19:23.474694,-1.0,2023A-423737,1206217,120.0,31.077,25.879,60088.38846614,20230523,Edward Lin,20:23:07.732,-29:49:32.401,09:19:23.474694,305.7822166666666,-29.825666944444443,c4d_230524_091923_opi_VR_v1.fits.fz
NTH1,1.0,-0.04,-0.02,273.9982,VR,2023-05-24T09:21:52.057927,-1.0,2023A-423737,1206218,120.0,31.1,25.902,60088.39018586,20230523,Edward Lin,20:23:07.721,-29:49:32.300,09:21:52.057927,305.7821708333333,-29.82563888888889,c4d_230524_092152_opi_VR_v1.fits.fz
NTH1,1.0,0.03,0.07,273.2735,VR,2023-05-24T09:24:20.930880,-1.0,2023A-423737,1206219,120.0,31.078,25.88,60088.39190892,20230523,Edward Lin,20:23:07.739,-29:49:32.300,09:24:20.930880,305.78224583333326,-29.82563888888889,c4d_230524_092420_opi_VR_v1.fits.fz
NTH1,1.0,0.02,0.02,272.6593,VR,2023-05-24T09:27:04.193737,-1.0,2023A-423737,1206220,120.0,31.116,25.918,60088.39379854,20230523,Edward Lin,20:23:07.739,-29:49:32.300,09:27:04.193737,305.78224583333326,-29.82563888888889,c4d_230524_092704_opi_VR_v1.fits.fz
NTH1,1.01,0.04,-0.02,272.0789,VR,2023-05-24T09:29:33.248880,-1.0,2023A-423737,1206221,120.0,31.19,25.992,60088.39552371,20230523,Edward Lin,20:23:07.721,-29:49:32.401,09:29:33.248880,305.7821708333333,-29.825666944444443,c4d_230524_092933_opi_VR_v1.fits.fz
NTH1,1.01,-0.05,-0.07,271.6118,VR,2023-05-24T09:32:02.417776,-1.0,2023A-423737,1206222,120.0,31.063,25.865,60088.39725021,20230523,Edward Lin,20:23:07.739,-29:49:32.200,09:32:02.417776,305.78224583333326,-29.82561111111111,c4d_230524_093202_opi_VR_v1.fits.fz
NTH1,1.01,0.03,-0.03,271.1903,VR,2023-05-24T09:34:31.626014,-1.0,2023A-423737,1206223,120.0,31.009,25.811,60088.39897715,20230523,Edward Lin,20:23:07.739,-29:49:32.200,09:34:31.626014,305.78224583333326,-29.82561111111111,c4d_230524_093431_opi_VR_v1.fits.fz
NTH1,1.01,0.01,-0.03,270.8033,VR,2023-05-24T09:37:00.437517,-1.0,2023A-423737,1206224,120.0,30.998,25.8,60088.40069951,20230523,Edward Lin,20:23:07.750,-29:49:32.200,09:37:00.437517,305.7822916666666,-29.82561111111111,c4d_230524_093700_opi_VR_v1.fits.fz
NTH1,1.01,0.01,0.03,270.4507,VR,2023-05-24T09:39:30.146336,-1.0,2023A-423737,1206225,120.0,30.998,25.8,60088.40243225,20230523,Edward Lin,20:23:07.732,-29:49:32.300,09:39:30.146336,305.7822166666666,-29.82563888888889,c4d_230524_093930_opi_VR_v1.fits.fz
NTH1,1.01,-0.0,-0.01,270.1176,VR,2023-05-24T09:42:00.000239,-1.0,2023A-423737,1206226,120.0,31.005,25.807,60088.40416667,20230523,Edward Lin,20:23:07.739,-29:49:32.300,09:42:00.000239,305.78224583333326,-29.82563888888889,c4d_230524_094200_opi_VR_v1.fits.fz
NTH1,1.01,0.01,0.0,269.8067,VR,2023-05-24T09:44:29.142177,-1.0,2023A-423737,1206227,120.0,31.002,25.804,60088.40589285,20230523,Edward Lin,20:23:07.739,-29:49:32.300,09:44:29.142177,305.78224583333326,-29.82563888888889,c4d_230524_094429_opi_VR_v1.fits.fz
NTH1,1.02,0.03,0.01,269.5107,VR,2023-05-24T09:46:58.472651,-1.0,2023A-423737,1206228,120.0,31.068,25.87,60088.40762121,20230523,Edward Lin,20:23:07.750,-29:49:32.300,09:46:58.472651,305.7822916666666,-29.82563888888889,c4d_230524_094658_opi_VR_v1.fits.fz
NTH1,1.02,-0.03,-0.02,269.2304,VR,2023-05-24T09:49:27.436809,-1.0,2023A-423737,1206229,120.0,31.114,25.916,60088.40934533,20230523,Edward Lin,20:23:07.732,-29:49:32.300,09:49:27.436809,305.7822166666666,-29.82563888888889,c4d_230524_094927_opi_VR_v1.fits.fz
NTH1,1.02,0.03,0.01,268.9623,VR,2023-05-24T09:51:56.294421,-1.0,2023A-423737,1206230,120.0,31.224,26.026,60088.41106822,20230523,Edward Lin,20:23:07.739,-29:49:32.300,09:51:56.294421,305.78224583333326,-29.82563888888889,c4d_230524_095156_opi_VR_v1.fits.fz
NTH1,1.02,-0.04,-0.02,268.7045,VR,2023-05-24T09:54:24.831004,-1.0,2023A-423737,1206231,120.0,31.277,26.079,60088.4127874,20230523,Edward Lin,20:23:07.750,-29:49:32.200,09:54:24.831004,305.7822916666666,-29.82561111111111,c4d_230524_095424_opi_VR_v1.fits.fz
NTH1,1.02,0.03,-0.03,268.4554,VR,2023-05-24T09:56:54.200939,-1.0,2023A-423737,1206232,120.0,31.259,26.061,60088.41451621,20230523,Edward Lin,20:23:07.760,-29:49:32.300,09:56:54.200939,305.7823333333333,-29.82563888888889,c4d_230524_095654_opi_VR_v1.fits.fz
NTH1,1.02,-0.01,-0.0,268.2139,VR,2023-05-24T09:59:22.762263,-1.0,2023A-423737,1206233,120.0,31.276,26.078,60088.41623567,20230523,Edward Lin,20:23:07.760,-29:49:32.300,09:59:22.762263,305.7823333333333,-29.82563888888889,c4d_230524_095922_opi_VR_v1.fits.fz
NTH1,1.03,0.04,0.02,267.9718,VR,2023-05-24T10:01:52.136304,-1.0,2023A-423737,1206234,120.0,31.271,26.073,60088.41796454,20230523,Edward Lin,20:23:07.750,-29:49:32.099,10:01:52.136304,305.7822916666666,-29.825583055555555,c4d_230524_100152_opi_VR_v1.fits.fz
NTH1,1.03,-0.01,-0.01,267.7505,VR,2023-05-24T10:04:21.434888,-1.0,2023A-423737,1206235,120.0,31.267,26.069,60088.41969253,20230523,Edward Lin,20:23:07.750,-29:49:32.300,10:04:21.434888,305.7822916666666,-29.82563888888889,c4d_230524_100421_opi_VR_v1.fits.fz
NTH1,1.03,0.0,-0.02,267.5269,VR,2023-05-24T10:06:50.402010,-1.0,2023A-423737,1206236,120.0,31.286,26.088,60088.42141669,20230523,Edward Lin,20:23:07.760,-29:49:32.300,10:06:50.402010,305.7823333333333,-29.82563888888889,c4d_230524_100650_opi_VR_v1.fits.fz
NTH1,1.03,-0.01,0.0,267.3091,VR,2023-05-24T10:09:18.614433,-1.0,2023A-423737,1206237,120.0,31.272,26.074,60088.42313211,20230523,Edward Lin,20:23:07.760,-29:49:32.300,10:09:18.614433,305.7823333333333,-29.82563888888889,c4d_230524_100918_opi_VR_v1.fits.fz
NTH1,1.04,-0.01,-0.01,267.094,VR,2023-05-24T10:11:47.580003,-1.0,2023A-423737,1206238,120.0,31.257,26.059,60088.42485625,20230523,Edward Lin,20:23:07.760,-29:49:32.300,10:11:47.580003,305.7823333333333,-29.82563888888889,c4d_230524_101147_opi_VR_v1.fits.fz
NTH1,1.04,0.01,0.02,266.8828,VR,2023-05-24T10:14:16.851511,-1.0,2023A-423737,1206239,120.0,31.213,26.015,60088.42658393,20230523,Edward Lin,20:23:07.760,-29:49:32.300,10:14:16.851511,305.7823333333333,-29.82563888888889,c4d_230524_101416_opi_VR_v1.fits.fz
NTH1,1.04,-0.01,-0.01,266.6733,VR,2023-05-24T10:16:46.306353,-1.0,2023A-423737,1206240,120.0,31.23,26.032,60088.42831373,20230523,Edward Lin,20:23:07.760,-29:49:32.401,10:16:46.306353,305.7823333333333,-29.825666944444443,c4d_230524_101646_opi_VR_v1.fits.fz
NTH1,1.05,0.02,0.03,266.468,VR,2023-05-24T10:19:15.362122,-1.0,2023A-423737,1206241,120.0,31.2,26.002,60088.43003891,20230523,Edward Lin,20:23:07.771,-29:49:32.300,10:19:15.362122,305.7823791666666,-29.82563888888889,c4d_230524_101915_opi_VR_v1.fits.fz
NTH1,1.05,-0.0,-0.03,266.2655,VR,2023-05-24T10:21:44.573874,-1.0,2023A-423737,1206242,120.0,31.277,26.079,60088.4317659,20230523,Edward Lin,20:23:07.750,-29:49:32.300,10:21:44.573874,305.7822916666666,-29.82563888888889,c4d_230524_102144_opi_VR_v1.fits.fz
NTH1,1.05,0.01,0.02,266.0654,VR,2023-05-24T10:24:13.418041,-1.0,2023A-423737,1206243,120.0,31.28,26.082,60088.43348863,20230523,Edward Lin,20:23:07.760,-29:49:32.300,10:24:13.418041,305.7823333333333,-29.82563888888889,c4d_230524_102413_opi_VR_v1.fits.fz
NTH1,1.05,-0.03,0.02,265.8671,VR,2023-05-24T10:26:42.671244,-1.0,2023A-423737,1206244,120.0,31.276,26.078,60088.4352161,20230523,Edward Lin,20:23:07.771,-29:49:32.401,10:26:42.671244,305.7823791666666,-29.825666944444443,c4d_230524_102642_opi_VR_v1.fits.fz
NTH1,1.06,0.02,-0.03,265.6711,VR,2023-05-24T10:29:11.029638,-1.0,2023A-423737,1206245,120.0,31.266,26.068,60088.43693321,20230523,Edward Lin,20:23:07.771,-29:49:32.300,10:29:11.029638,305.7823791666666,-29.82563888888889,c4d_230524_102911_opi_VR_v1.fits.fz
NTH1,1.06,0.0,0.01,265.478,VR,2023-05-24T10:31:39.680717,-1.0,2023A-423737,1206246,120.0,31.213,26.015,60088.43865371,20230523,Edward Lin,20:23:07.778,-29:49:32.300,10:31:39.680717,305.7824083333333,-29.82563888888889,c4d_230524_103139_opi_VR_v1.fits.fz
NTH2,1.3,0.11,-0.01,99.9046,VR,2023-06-12T04:47:47.124476,-1.0,2023A-423737,1213134,120.0,31.085,25.887,60107.19985098,20230611,Edward Lin,20:28:15.830,-28:50:02.101,04:47:47.124476,307.0659583333333,-28.833916944444443,c4d_230612_044747_opi_VR_v1.fits.fz
NTH2,1.29,0.11,-0.01,99.727,VR,2023-06-12T04:50:17.878133,-1.0,2023A-423737,1213135,120.0,31.093,25.895,60107.20159581,20230611,Edward Lin,20:28:15.791,-28:50:01.900,04:50:17.878133,307.06579583333325,-28.83386111111111,c4d_230612_045017_opi_VR_v1.fits.fz
NTH2,1.28,-0.06,-0.01,99.5236,VR,2023-06-12T04:52:48.769377,-1.0,2023A-423737,1213136,120.0,31.066,25.868,60107.20334224,20230611,Edward Lin,20:28:15.780,-28:50:01.900,04:52:48.769377,307.0657499999999,-28.83386111111111,c4d_230612_045248_opi_VR_v1.fits.fz
NTH2,1.27,0.01,-0.11,99.3183,VR,2023-06-12T04:55:18.697383,-1.0,2023A-423737,1213137,120.0,31.043,25.845,60107.20507752,20230611,Edward Lin,20:28:15.791,-28:50:01.900,04:55:18.697383,307.06579583333325,-28.83386111111111,c4d_230612_045518_opi_VR_v1.fits.fz
NTH2,1.26,0.01,0.01,99.1131,VR,2023-06-12T04:57:47.774159,-1.0,2023A-423737,1213138,120.0,31.11,25.912,60107.20680294,20230611,Edward Lin,20:28:15.802,-28:50:01.900,04:57:47.774159,307.06584166666664,-28.83386111111111,c4d_230612_045747_opi_VR_v1.fits.fz
NTH2,1.26,0.06,0.06,98.9102,VR,2023-06-12T05:00:16.684568,-1.0,2023A-423737,1213139,120.0,30.996,25.798,60107.20852644,20230611,Edward Lin,20:28:15.809,-28:50:01.900,05:00:16.684568,307.06587083333324,-28.83386111111111,c4d_230612_050016_opi_VR_v1.fits.fz
NTH2,1.25,0.02,-0.02,98.7068,VR,2023-06-12T05:02:46.124607,-1.0,2023A-423737,1213140,120.0,30.951,25.753,60107.21025607,20230611,Edward Lin,20:28:15.791,-28:50:01.900,05:02:46.124607,307.06579583333325,-28.83386111111111,c4d_230612_050246_opi_VR_v1.fits.fz
NTH2,1.24,0.07,-0.1,98.503,VR,2023-06-12T05:05:15.434072,-1.0,2023A-423737,1213141,120.0,30.978,25.78,60107.21198419,20230611,Edward Lin,20:28:15.802,-28:50:01.900,05:05:15.434072,307.06584166666664,-28.83386111111111,c4d_230612_050515_opi_VR_v1.fits.fz
NTH2,1.23,-0.02,0.05,98.2989,VR,2023-06-12T05:07:44.643775,-1.0,2023A-423737,1213142,120.0,31.083,25.885,60107.21371115,20230611,Edward Lin,20:28:15.809,-28:50:01.900,05:07:44.643775,307.06587083333324,-28.83386111111111,c4d_230612_050744_opi_VR_v1.fits.fz
NTH2,1.22,-0.09,0.0,98.0928,VR,2023-06-12T05:10:15.702428,-1.0,2023A-423737,1213143,120.0,31.095,25.897,60107.21545952,20230611,Edward Lin,20:28:15.820,-28:50:01.900,05:10:15.702428,307.06591666666657,-28.83386111111111,c4d_230612_051015_opi_VR_v1.fits.fz
NTH2,1.21,0.08,-0.05,97.8862,VR,2023-06-12T05:12:44.350525,-1.0,2023A-423737,1213144,120.0,31.046,25.848,60107.21717998,20230611,Edward Lin,20:28:15.820,-28:50:01.900,05:12:44.350525,307.06591666666657,-28.83386111111111,c4d_230612_051244_opi_VR_v1.fits.fz
NTH2,1.21,0.0,0.0,97.6801,VR,2023-06-12T05:15:14.138365,-1.0,2023A-423737,1213145,120.0,30.933,25.735,60107.21891364,20230611,Edward Lin,20:28:15.809,-28:50:01.900,05:15:14.138365,307.06587083333324,-28.83386111111111,c4d_230612_051514_opi_VR_v1.fits.fz
NTH2,1.2,-0.01,0.03,97.4733,VR,2023-06-12T05:17:43.064450,-1.0,2023A-423737,1213146,120.0,30.991,25.793,60107.22063732,20230611,Edward Lin,20:28:15.820,-28:50:01.799,05:17:43.064451,307.06591666666657,-28.833833055555555,c4d_230612_051743_opi_VR_v1.fits.fz
NTH2,1.19,0.04,0.08,97.2632,VR,2023-06-12T05:20:11.928012,-1.0,2023A-423737,1213147,120.0,30.929,25.731,60107.22236028,20230611,Edward Lin,20:28:15.820,-28:50:01.799,05:20:11.928012,307.06591666666657,-28.833833055555555,c4d_230612_052011_opi_VR_v1.fits.fz
NTH2,1.18,-0.04,-0.06,97.055,VR,2023-06-12T05:22:42.971294,-1.0,2023A-423737,1213148,120.0,30.852,25.654,60107.22410846,20230611,Edward Lin,20:28:15.820,-28:50:01.900,05:22:42.971294,307.06591666666657,-28.83386111111111,c4d_230612_052242_opi_VR_v1.fits.fz
NTH2,1.18,0.07,-0.0,96.8442,VR,2023-06-12T05:25:12.556765,-1.0,2023A-423737,1213149,120.0,31.003,25.805,60107.22583978,20230611,Edward Lin,20:28:15.809,-28:50:01.900,05:25:12.556765,307.06587083333324,-28.83386111111111,c4d_230612_052512_opi_VR_v1.fits.fz
NTH2,1.17,-0.04,-0.03,96.634,VR,2023-06-12T05:27:42.390928,-1.0,2023A-423737,1213150,120.0,30.975,25.777,60107.22757397,20230611,Edward Lin,20:28:15.820,-28:50:01.799,05:27:42.390928,307.06591666666657,-28.833833055555555,c4d_230612_052742_opi_VR_v1.fits.fz
NTH2,1.16,0.08,0.06,96.4198,VR,2023-06-12T05:30:13.564699,-1.0,2023A-423737,1213151,120.0,31.013,25.815,60107.22932367,20230611,Edward Lin,20:28:15.820,-28:50:01.900,05:30:13.564699,307.06591666666657,-28.83386111111111,c4d_230612_053013_opi_VR_v1.fits.fz
NTH2,1.16,-0.02,0.04,96.2044,VR,2023-06-12T05:32:43.670892,-1.0,2023A-423737,1213152,120.0,30.966,25.768,60107.23106101,20230611,Edward Lin,20:28:15.830,-28:50:01.900,05:32:43.670892,307.0659583333333,-28.83386111111111,c4d_230612_053243_opi_VR_v1.fits.fz
NTH2,1.15,0.01,-0.02,95.9906,VR,2023-06-12T05:35:12.747591,-1.0,2023A-423737,1213153,120.0,30.986,25.788,60107.23278643,20230611,Edward Lin,20:28:15.809,-28:50:01.900,05:35:12.747591,307.06587083333324,-28.83386111111111,c4d_230612_053512_opi_VR_v1.fits.fz
NTH2,1.15,0.02,-0.08,95.774,VR,2023-06-12T05:37:43.240164,-1.0,2023A-423737,1213154,120.0,30.943,25.745,60107.23452824,20230611,Edward Lin,20:28:15.809,-28:50:01.900,05:37:43.240164,307.06587083333324,-28.83386111111111,c4d_230612_053743_opi_VR_v1.fits.fz
NTH2,1.14,-0.01,0.02,95.5559,VR,2023-06-12T05:40:12.767208,-1.0,2023A-423737,1213155,120.0,30.931,25.733,60107.23625888,20230611,Edward Lin,20:28:15.820,-28:50:01.900,05:40:12.767208,307.06591666666657,-28.83386111111111,c4d_230612_054012_opi_VR_v1.fits.fz
NTH2,1.13,0.06,0.05,95.3362,VR,2023-06-12T05:42:41.966498,-1.0,2023A-423737,1213156,120.0,30.89,25.692,60107.23798572,20230611,Edward Lin,20:28:15.848,-28:50:01.900,05:42:41.966498,307.0660333333333,-28.83386111111111,c4d_230612_054241_opi_VR_v1.fits.fz
NTH2,1.13,0.07,0.09,95.1161,VR,2023-06-12T05:45:11.499184,-1.0,2023A-423737,1213157,120.0,30.863,25.665,60107.23971643,20230611,Edward Lin,20:28:15.830,-28:50:01.900,05:45:11.499184,307.0659583333333,-28.83386111111111,c4d_230612_054511_opi_VR_v1.fits.fz
NTH2,1.12,-0.02,-0.02,94.8943,VR,2023-06-12T05:47:40.890184,-1.0,2023A-423737,1213158,120.0,30.96,25.762,60107.24144549,20230611,Edward Lin,20:28:15.820,-28:50:01.799,05:47:40.890184,307.06591666666657,-28.833833055555555,c4d_230612_054740_opi_VR_v1.fits.fz
NTH2,1.12,0.07,-0.07,94.6689,VR,2023-06-12T05:50:10.876523,-1.0,2023A-423737,1213159,120.0,30.85,25.652,60107.24318144,20230611,Edward Lin,20:28:15.830,-28:50:01.799,05:50:10.876523,307.0659583333333,-28.833833055555555,c4d_230612_055010_opi_VR_v1.fits.fz
NTH2,1.11,-0.09,0.09,94.4413,VR,2023-06-12T05:52:40.964252,-1.0,2023A-423737,1213160,120.0,30.859,25.661,60107.24491857,20230611,Edward Lin,20:28:15.841,-28:50:01.900,05:52:40.964252,307.0660041666666,-28.83386111111111,c4d_230612_055240_opi_VR_v1.fits.fz
NTH2,1.11,0.0,-0.03,94.21,VR,2023-06-12T05:55:11.682819,-1.0,2023A-423737,1213161,120.0,30.891,25.693,60107.246663,20230611,Edward Lin,20:28:15.830,-28:50:01.900,05:55:11.682819,307.0659583333333,-28.83386111111111,c4d_230612_055511_opi_VR_v1.fits.fz
NTH2,1.1,0.01,0.05,93.9773,VR,2023-06-12T05:57:41.913275,-1.0,2023A-423737,1213162,120.0,30.953,25.755,60107.24840177,20230611,Edward Lin,20:28:15.830,-28:50:01.900,05:57:41.913275,307.0659583333333,-28.83386111111111,c4d_230612_055741_opi_VR_v1.fits.fz
NTH2,1.1,0.02,-0.03,93.7421,VR,2023-06-12T06:00:11.187813,-1.0,2023A-423737,1213163,120.0,31.002,25.804,60107.25012949,20230611,Edward Lin,20:28:15.830,-28:50:01.900,06:00:11.187813,307.0659583333333,-28.83386111111111,c4d_230612_060011_opi_VR_v1.fits.fz
NTH2,1.09,0.08,0.02,93.5056,VR,2023-06-12T06:02:41.265896,-1.0,2023A-423737,1213164,120.0,30.996,25.798,60107.2518665,20230611,Edward Lin,20:28:15.848,-28:50:01.900,06:02:41.265896,307.0660333333333,-28.83386111111111,c4d_230612_060241_opi_VR_v1.fits.fz
NTH2,1.09,-0.08,0.01,93.2659,VR,2023-06-12T06:05:09.108980,-1.0,2023A-423737,1213165,120.0,30.98,25.782,60107.25357765,20230611,Edward Lin,20:28:15.841,-28:50:01.799,06:05:09.108980,307.0660041666666,-28.833833055555555,c4d_230612_060509_opi_VR_v1.fits.fz
NTH2,1.08,0.02,-0.0,93.0228,VR,2023-06-12T06:07:38.127877,-1.0,2023A-423737,1213166,120.0,30.983,25.785,60107.25530241,20230611,Edward Lin,20:28:15.830,-28:50:01.900,06:07:38.127878,307.0659583333333,-28.83386111111111,c4d_230612_060738_opi_VR_v1.fits.fz
NTH2,1.08,-0.02,0.04,92.7757,VR,2023-06-12T06:10:07.831889,-1.0,2023A-423737,1213167,120.0,31.08,25.882,60107.25703509,20230611,Edward Lin,20:28:15.841,-28:50:01.900,06:10:07.831889,307.0660041666666,-28.83386111111111,c4d_230612_061007_opi_VR_v1.fits.fz
NTH2,1.08,-0.01,0.0,92.5214,VR,2023-06-12T06:12:38.386948,-1.0,2023A-423737,1213168,120.0,31.039,25.841,60107.25877763,20230611,Edward Lin,20:28:15.848,-28:50:01.900,06:12:38.386948,307.0660333333333,-28.83386111111111,c4d_230612_061238_opi_VR_v1.fits.fz
NTH2,1.07,0.04,0.01,92.2642,VR,2023-06-12T06:15:08.185369,-1.0,2023A-423737,1213169,120.0,30.941,25.743,60107.2605114,20230611,Edward Lin,20:28:15.859,-28:50:01.900,06:15:08.185369,307.0660791666666,-28.83386111111111,c4d_230612_061508_opi_VR_v1.fits.fz
NTH2,1.07,-0.03,-0.01,92.0022,VR,2023-06-12T06:17:38.278674,-1.0,2023A-423737,1213170,120.0,31.018,25.82,60107.2622486,20230611,Edward Lin,20:28:15.841,-28:50:01.900,06:17:38.278674,307.0660041666666,-28.83386111111111,c4d_230612_061738_opi_VR_v1.fits.fz
NTH2,1.06,0.02,0.02,91.7369,VR,2023-06-12T06:20:07.560610,-1.0,2023A-423737,1213171,120.0,31.01,25.812,60107.2639764,20230611,Edward Lin,20:28:15.841,-28:50:01.900,06:20:07.560610,307.0660041666666,-28.83386111111111,c4d_230612_062007_opi_VR_v1.fits.fz
NTH2,1.06,0.09,-0.06,91.4658,VR,2023-06-12T06:22:36.605512,-1.0,2023A-423737,1213172,120.0,31.007,25.809,60107.26570145,20230611,Edward Lin,20:28:15.859,-28:50:01.900,06:22:36.605512,307.0660791666666,-28.83386111111111,c4d_230612_062236_opi_VR_v1.fits.fz
NTH2,1.06,-0.1,0.0,91.1888,VR,2023-06-12T06:25:05.092955,-1.0,2023A-423737,1213173,120.0,30.832,25.634,60107.26742006,20230611,Edward Lin,20:28:15.841,-28:50:01.900,06:25:05.092955,307.0660041666666,-28.83386111111111,c4d_230612_062505_opi_VR_v1.fits.fz
NTH2,1.05,0.05,-0.01,90.9051,VR,2023-06-12T06:27:33.585960,-1.0,2023A-423737,1213174,120.0,30.912,25.714,60107.26913873,20230611,Edward Lin,20:28:15.859,-28:50:01.900,06:27:33.585960,307.0660791666666,-28.83386111111111,c4d_230612_062733_opi_VR_v1.fits.fz
NTH2,1.05,0.01,-0.01,90.6162,VR,2023-06-12T06:30:03.367786,-1.0,2023A-423737,1213175,120.0,30.979,25.781,60107.27087231,20230611,Edward Lin,20:28:15.848,-28:50:01.900,06:30:03.367786,307.0660333333333,-28.83386111111111,c4d_230612_063003_opi_VR_v1.fits.fz
NTH2,1.05,-0.1,-0.04,90.3131,VR,2023-06-12T06:32:32.875992,-1.0,2023A-423737,1213176,120.0,31.02,25.822,60107.27260273,20230611,Edward Lin,20:28:15.859,-28:50:01.900,06:32:32.875992,307.0660791666666,-28.83386111111111,c4d_230612_063232_opi_VR_v1.fits.fz
NTH2,1.04,0.06,0.05,90.0053,VR,2023-06-12T06:35:01.746978,-1.0,2023A-423737,1213177,120.0,31.014,25.816,60107.27432577,20230611,Edward Lin,20:28:15.859,-28:50:01.900,06:35:01.746978,307.0660791666666,-28.83386111111111,c4d_230612_063501_opi_VR_v1.fits.fz
NTH2,1.04,-0.06,-0.01,89.6875,VR,2023-06-12T06:37:31.759132,-1.0,2023A-423737,1213178,120.0,30.982,25.784,60107.27606203,20230611,Edward Lin,20:28:15.870,-28:50:01.900,06:37:31.759132,307.06612499999994,-28.83386111111111,c4d_230612_063731_opi_VR_v1.fits.fz
NTH2,1.04,-0.0,-0.03,89.3569,VR,2023-06-12T06:40:01.985127,-1.0,2023A-423737,1213179,120.0,31.04,25.842,60107.27780075,20230611,Edward Lin,20:28:15.859,-28:50:01.799,06:40:01.985127,307.0660791666666,-28.833833055555555,c4d_230612_064001_opi_VR_v1.fits.fz
NTH2,1.04,-0.04,-0.02,89.0141,VR,2023-06-12T06:42:31.680582,-1.0,2023A-423737,1213180,120.0,30.96,25.762,60107.27953334,20230611,Edward Lin,20:28:15.870,-28:50:01.900,06:42:31.680582,307.06612499999994,-28.83386111111111,c4d_230612_064231_opi_VR_v1.fits.fz
NTH2,1.03,0.03,0.03,88.66,VR,2023-06-12T06:45:00.823026,-1.0,2023A-423737,1213181,120.0,31.007,25.809,60107.28125953,20230611,Edward Lin,20:28:15.870,-28:50:01.799,06:45:00.823026,307.06612499999994,-28.833833055555555,c4d_230612_064500_opi_VR_v1.fits.fz
